StockCode,Description,Quantity,TotalPrice,cumQty,cumPct
21879,HEARTS GIFT TAPE,1178,386.77000000000004,4800158,0.8528407724066766
48111,DOORMAT 3 SMILEY CATS,1176,7732.929999999999,4801334,0.8530497115183371
22306,SILVER MUG BONE CHINA TREE OF LIFE,1174,1428.57,4802508,0.8532582952913723
22967,SET 3 SONG BIRD PAPER EGGS ASSORTED,1173,3277.3100000000004,4803681,0.853466701395095
22110,BIRD HOUSE HOT WATER BOTTLE,1173,4914.69,4804854,0.8536751074988176
22731,3D CHRISTMAS STAMPS STICKERS ,1172,1536.24,4806026,0.8538833359332276
21012,ANTIQUE ALL GLASS CANDLESTICK,1171,2618.25,4807197,0.854091386698325
21773,DECORATIVE ROSE BATHROOM BOTTLE,1170,1154.17,4808367,0.8542992597941097
22723,SET OF 6 HERB TINS SKETCHBOOK,1169,4282.570000000001,4809536,0.8545069552205817
16054,POPART RECT PENCIL SHARPENER ASST,1166,140.52,4810702,0.854714117639116
21884,CAKES AND BOWS GIFT  TAPE,1166,413.76,4811868,0.8549212800576501
22837,HOT WATER BOTTLE BABUSHKA ,1166,5625.38,4813034,0.8551284424761844
22550,HOLIDAY FUN LUDO,1165,4194.89,4814199,0.8553354272254059
85014A,BLACK/BLUE POLKADOT UMBRELLA,1164,6684.67,4815363,0.8555422343053147
21903,MAN FLU METAL SIGN,1162,2494.3300000000004,4816525,0.8557486860465984
21260,FIRST AID TIN,1161,3722.23,4817686,0.8559549601185694
22857,ASSORTED EASTER GIFT TAGS,1159,977.7599999999999,4818845,0.8561608788519152
21058,PARTY INVITES WOODLAND,1157,968.2099999999999,4820002,0.8563664422466356
23250,VINTAGE RED TRIM ENAMEL BOWL ,1155,1501.03,4821157,0.8565716503027307
22982,PANTRY PASTRY BRUSH,1155,1545.02,4822312,0.8567768583588259
23113,PANTRY CHOPPING BOARD,1154,5868.5,4823466,0.8569818887456084
21641,ASSORTED TUTTI FRUTTI KEYRING BALL,1153,451.59,4824619,0.8571867414630784
21890,S/6 WOODEN SKITTLES IN COTTON BAG,1152,3689.46,4825771,0.8573914165112356
22399,MAGNETS PACK OF 4 CHILDHOOD MEMORY,1152,1347.08,4826923,0.8575960915593929
85035C,ROSE 3 WICK MORRIS BOX CANDLE,1152,1779.41,4828075,0.8578007666075501
21382,SET/4 SPRING FLOWER DECORATION,1148,1389.08,4829223,0.8580047309784569
21123,SET/10 IVORY POLKADOT PARTY CANDLES,1145,1383.34,4830368,0.8582081623414257
22545,MINI JIGSAW BUNNIES,1143,436.09,4831511,0.8584112383657693
21679,SKULLS  STICKERS,1140,1028.58,4832651,0.8586137813821748
22479,DAISY GARDEN MARKER,1139,1658.57,4833790,0.8588161467292679
22292,HANGING CHICK  YELLOW DECORATION,1139,1608.86,4834929,0.8590185120763608
22311,OFFICE MUG WARMER BLACK+SILVER ,1137,3418.51,4836066,0.8592205220848286
85034C,3 ROSE MORRIS BOXED CANDLES,1133,1805.0,4837199,0.8594218214160457
20828,GLITTER BUTTERFLY CLIPS,1130,3079.88,4838329,0.859622587739325
22858,EASTER TIN KEEPSAKE,1129,1865.7299999999998,4839458,0.8598231763932916
22669,RED BABY BUNTING ,1128,3559.0,4840586,0.8600235873779456
21159,MOODY BOY  DOOR HANGER ,1127,602.18,4841713,0.860223820693287
23691,WRAP KEEP CALM BIRTHDAY,1125,460.5,4842838,0.860423698670003
21507,ELEPHANT BIRTHDAY CARD ,1122,479.82,4843960,0.8606230436387813
22345,PARTY PIZZA DISH BLUE POLKADOT,1120,399.62,4845080,0.8608220332689341
21200,MULTICOLOUR HONEYCOMB PAPER GARLAND,1119,1531.1399999999999,4846199,0.8610208452297744
20970,PINK FLORAL FELTCRAFT SHOULDER BAG,1117,4235.88,4847316,0.8612193018519894
21389,IVORY HANGING DECORATION  BIRD,1116,966.78,4848432,0.8614175808048917
22930,BAKING MOULD HEART MILK CHOCOLATE,1109,2849.35,4849541,0.8616146160726056
23389,SPACEBOY MINI BACKPACK,1109,4726.59,4850650,0.8618116513403196
21070,VINTAGE BILLBOARD MUG ,1107,1186.23,4851757,0.8620083312694081
21110,LARGE CAKE TOWEL PINK SPOTS,1106,3822.45,4852863,0.8622048335291841
79191C,RETRO PLASTIC ELEPHANT TRAY,1105,812.53,4853968,0.8624011581196475
23369,SET 36 COLOUR PENCILS LOVE LONDON,1105,1581.06,4855073,0.8625974827101108
21881,CUTE CATS TAPE,1102,383.11,4856175,0.8627932742926363
85230E,STRAWBRY SCENTED VOTIVE CANDLE,1101,267.45,4857276,0.8629888882058491
22371,AIRLINE BAG VINTAGE TOKYO 78,1100,5093.57,4858376,0.8631843244497492
22757,LARGE RED BABUSHKA NOTEBOOK ,1097,1168.99,4859473,0.8633792276857115
21774,DECORATIVE CATS BATHROOM BOTTLE,1095,1152.4,4860568,0.8635737755830485
23236,DOILEY STORAGE TIN,1094,3004.46,4861662,0.8637681458110729
21192,WHITE BELL HONEYCOMB PAPER ,1093,1924.9399999999998,4862755,0.8639623383697845
22976,CIRCUS PARADE CHILDRENS EGG CUP ,1091,1420.26,4863846,0.864156175589871
20832,RED FLOCK LOVE HEART PHOTO FRAME,1091,582.03,4864937,0.8643500128099575
21217,RED RETROSPOT ROUND CAKE TINS,1089,11532.39,4866026,0.8645434946914186
21215,IVORY PAPER CUP CAKE CASES ,1089,745.45,4867115,0.8647369765728797
22494,EMERGENCY FIRST AID TIN ,1089,1573.52,4868204,0.8649304584543409
21391,FRENCH LAVENDER SCENT HEART,1079,1064.44,4869283,0.8651221636426757
23080,RED METAL BOX TOP SECRET,1079,9158.87,4870362,0.8653138688310106
21245,GREEN POLKADOT PLATE ,1078,1792.27,4871440,0.8655053963500328
85017B,ENVELOPE 50 BLOSSOM IMAGES,1077,600.29,4872517,0.8656967461997422
21397,BLUE POLKADOT EGG CUP ,1075,550.43,4873592,0.8658877407108265
22049,WRAP CHRISTMAS SCREEN PRINT,1075,296.25,4874667,0.8660787352219107
23548,WRAP MAGIC FOREST ,1075,451.5,4875742,0.866269729732995
23012,GLASS APOTHECARY BOTTLE PERFUME,1074,4208.96,4876816,0.8664605465747667
22532,MAGIC DRAWING SLATE LEAP FROG ,1072,366.75,4877888,0.866651008077913
22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,1068,6977.6,4878956,0.8668407589038087
21207,SKULL AND CROSSBONES  GARLAND ,1068,1686.4999999999998,4880024,0.8670305097297045
21584,RETROSPOT SMALL TUBE MATCHES,1066,1754.8999999999999,4881090,0.8672199052169751
23509,MINI PLAYING CARDS FUN FAIR ,1065,452.72,4882155,0.867409123034933
23360,SET 8 CANDLES VINTAGE DOILY,1065,2079.85,4883220,0.8675983408528909
85038,6 CHOCOLATE LOVE HEART T-LIGHTS,1065,2179.6600000000003,4884285,0.8677875586708488
23134,LARGE ZINC HEART WALL ORGANISER,1065,6431.110000000001,4885350,0.8679767764888067
22582,PACK OF 6 SWEETIE GIFT BOXES,1061,2649.35,4886411,0.868165283629514
22222,CAKE PLATE LOVEBIRD WHITE,1057,3880.2,4887468,0.8683530800929709
23530,WALL ART ONLY ONE PERSON ,1056,4436.27,4888524,0.8685406988871149
21401,BLUE PUDDING SPOON,1052,151.19,4889576,0.8687276070040085
22441,GROW YOUR OWN BASIL IN ENAMEL MUG,1051,2301.31,4890627,0.8689143374515895
22230,JIGSAW TREE WITH WATERING CAN,1048,480.91999999999996,4891675,0.8691005348912326
23096,PETIT TRAY CHIC,1047,1759.7899999999997,4892722,0.869286554661563
21564,PINK  HEART SHAPE LOVE BUCKET ,1042,1831.6200000000001,4893764,0.8694716860853303
85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,1041,583.23,4894805,0.8696566398397849
22132,RED LOVE HEART SHAPE CUP,1038,939.03,4895843,0.8698410605863016
22346,PARTY PIZZA DISH GREEN POLKADOT,1037,381.65999999999997,4896880,0.8700253036635057
23132,SMALL IVORY HEART WALL ORGANISER,1034,5219.1,4897914,0.8702090137327718
22332,SKULLS PARTY BAG + STICKER SET,1033,1679.6499999999999,4898947,0.8703925461327253
85230G,ORANGE VOTIVE CANDLE,1032,257.03999999999996,4899979,0.8705759008633662
22801,ANTIQUE GLASS PEDESTAL BOWL,1030,4215.14,4901009,0.8707589002553818
21198,WHITE HEART CONFETTI IN TUBE,1029,1008.4699999999999,4902038,0.8709417219780848
72802B,OCEAN SCENT CANDLE IN JEWELLED BOX,1028,1993.48,4903066,0.8711243660314751
22262,FELT EGG COSY CHICKEN,1027,953.8599999999999,4904093,0.8713068324155528
22198,LARGE POPCORN HOLDER ,1025,1870.9099999999999,4905118,0.8714889434610054
22438,BALLOON ART MAKE YOUR OWN FLOWERS,1022,1058.69,4906140,0.8716705214985199
22721,SET OF 3 CAKE TINS SKETCHBOOK,1022,4678.71,4907162,0.8718520995360344
22210,WOOD STAMP SET BEST WISHES,1019,959.6999999999999,4908181,0.872033144565611
22360,GLASS JAR ENGLISH CONFECTIONERY,1019,3210.52,4909200,0.8722141895951876
22686,FRENCH BLUE METAL DOOR SIGN No,1019,1308.38,4910219,0.8723952346247642
22677,FRENCH BLUE METAL DOOR SIGN 2,1018,1389.07,4911237,0.8725761019850281
23255,CHILDRENS CUTLERY CIRCUS PARADE,1015,4101.37,4912252,0.8727564363373542
20801,LARGE PINK GLASS SUNDAE DISH,1013,1157.8,4913265,0.872936415351055
71477,COLOURED GLASS STAR T-LIGHT HOLDER,1013,3584.9100000000003,4914278,0.8731163943647559
23126,FELTCRAFT GIRL AMELIE KIT,1012,5083.89,4915290,0.873296195709144
23299,FOOD COVER WITH BEADS SET 2 ,1012,3772.88,4916302,0.8734759970535321
22753,SMALL YELLOW BABUSHKA NOTEBOOK ,1011,758.98,4917313,0.8736556207286076
23404,HOME SWEET HOME BLACKBOARD,1011,4561.76,4918324,0.8738352444036832
22211,WOOD STAMP SET FLOWERS,1009,1124.04,4919333,0.8740145127401334
90057,DIAMANTE RING ASSORTED IN BOX.,1008,1311.3600000000001,4920341,0.874193603407271
22844,VINTAGE CREAM DOG FOOD CONTAINER,1006,9686.82,4921347,0.8743723387357833
84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,1005,3390.88,4922352,0.8745508963949831
20751,FUNKY WASHING UP GLOVES ASSORTED,1003,2108.7200000000003,4923355,0.8747290987155575
22228,BUNNY WOODEN PAINTED WITH BIRD ,1001,778.63,4924356,0.8749069456975066
22051,BLUE SCANDINAVIAN PAISLEY WRAP,1000,420.0,4925356,0.8750846150101431
20713,wrongly coded 23343,1000,0.0,4926356,0.8752622843227796
22231,JIGSAW TREE WITH BIRDHOUSE,1000,1029.76,4927356,0.8754399536354162
47421,ASSORTED COLOUR LIZARD SUCTION HOOK,999,395.09999999999997,4928355,0.8756174452787401
21383,PACK OF 12 STICKY BUNNIES,998,755.83,4929353,0.8757947592527513
22342,HOME GARLAND PAINTED ZINC ,997,1111.58,4930350,0.8759718955574499
85183B,CHARLIE & LOLA WASTEPAPER BIN FLORA,996,1323.37,4931346,0.8761488541928358
85131A,BEADED PEARL HEART WHITE ON STICK,996,901.48,4932342,0.8763258128282219
21071,VINTAGE BILLBOARD DRINK ME MUG,995,1385.28,4933337,0.8765025937942952
22598,CHRISTMAS MUSICAL ZINC TREE,994,447.35999999999996,4934331,0.8766791970910559
23220,REINDEER HEART DECORATION GOLD,994,869.9799999999999,4935325,0.8768558003878166
84926E,FLOWERS TILE COASTER,992,334.76,4936317,0.877032048345952
23034,DRAWER KNOB CERAMIC BLACK,991,1466.07,4937308,0.8772081186347748
21654,RIDGED GLASS FINGER BOWL,986,509.36,4938294,0.8773833005770344
21896,POTTING SHED TWINE,983,2279.09,4939277,0.8775579495113561
21556,CERAMIC STRAWBERRY MONEY BOX,981,2515.52,4940258,0.8777322431070526
35648,VINTAGE BEAD PINK PURSE ,981,1068.32,4941239,0.877906536702749
23531,WALL ART BIG LOVE ,979,5559.11,4942218,0.8780804749598201
21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,978,11338.27,4943196,0.8782542355475786
47504H,ENGLISH ROSE SPIRIT LEVEL ,978,964.38,4944174,0.8784279961353371
21619,4 VANILLA BOTANICAL CANDLES,978,1481.4,4945152,0.8786017567230956
22466,FAIRY TALE COTTAGE NIGHT LIGHT,977,1981.29,4946129,0.8787753396415415
85199L,LARGE HANGING IVORY & RED WOOD BIRD,977,663.4300000000001,4947106,0.8789489225599874
21634,ASSORTED MINI MADRAS NOTEBOOK,976,481.95,4948082,0.8791223278091206
85206A,CREAM FELT EASTER EGG BASKET,976,1572.2299999999998,4949058,0.8792957330582538
22048,BIRTHDAY BANQUET GIFT WRAP,975,393.5,4950033,0.8794689606380744
21539,RED RETROSPOT BUTTER DISH,975,4758.75,4951008,0.8796421882178951
23061,VINTAGE EMBOSSED HEART,973,1280.18,4951981,0.8798150604590904
21447,12 IVORY ROSE PEG PLACE SETTINGS,969,1478.1,4952950,0.8799872220230351
23273,HEART T-LIGHT HOLDER WILLIE WINKIE,969,1649.0499999999997,4953919,0.88015938358698
23543,WALL ART KEEP CALM ,968,5003.040000000001,4954887,0.8803313674816121
21199,PINK  HEART CONFETTI IN TUBE,966,888.3299999999999,4955853,0.880502996037619
22628,PICNIC BOXES SET OF 3 RETROSPOT ,966,4625.860000000001,4956819,0.8806746245936259
23056,FLOWERS CHANDELIER T-LIGHT HOLDER,963,2898.12,4957782,0.8808457201416948
22671,FRENCH LAUNDRY SIGN BLUE METAL,963,1610.35,4958745,0.8810168156897638
84828,JUNGLE POPSICLES ICE LOLLY MOULDS,962,1341.3700000000001,4959707,0.8811877335685201
23569,TRADTIONAL ALPHABET STAMP SET,961,4752.31,4960668,0.8813584737779638
21832,CHOCOLATE CALCULATOR,960,1799.9999999999998,4961628,0.8815290363180949
22776,SWEETHEART CAKESTAND 3 TIER,959,9697.25,4962587,0.8816994211889133
22747,POPPY'S PLAYHOUSE BATHROOM,957,2087.15,4963544,0.8818694507211065
22284,HEN HOUSE DECORATION,954,1641.62,4964498,0.8820389472453617
22192,BLUE DINER WALL CLOCK,954,8189.29,4965452,0.8822084437696169
22810,SET OF 6 T-LIGHTS SNOWMEN,952,3045.6800000000003,4966404,0.8823775849552469
84817,DANISH ROSE DECORATIVE PLATE,951,710.64,4967355,0.8825465484715642
22977,DOLLY GIRL CHILDRENS EGG CUP,951,1253.86,4968306,0.8827155119878816
22209,WOOD STAMP SET HAPPY BIRTHDAY,950,968.3699999999999,4969256,0.8828842978348862
23129,HEART SHAPED HOLLY WREATH,950,3999.5000000000005,4970206,0.883053083681891
22937,BAKING MOULD CHOCOLATE CUPCAKES,950,2507.14,4971156,0.8832218695288956
85034B,3 WHITE CHOC MORRIS BOXED CANDLES,949,1633.78,4972105,0.8833904777065876
22070,SMALL RED RETROSPOT MUG IN BOX ,949,2358.15,4973054,0.8835590858842797
85194L,HANGING SPRING FLOWER EGG LARGE,948,823.7399999999999,4974002,0.8837275163926591
84821,DANISH ROSE DELUXE COASTER,947,417.34999999999997,4974949,0.8838957692317259
20803,SMALL PINK GLASS SUNDAE DISH,945,478.72,4975894,0.8840636667321674
21208,PASTEL COLOUR HONEYCOMB FAN,945,697.77,4976839,0.884231564232609
22249,DECORATION WHITE CHICK MAGIC GARDEN,944,826.46,4977783,0.8843992840637378
21329,DINOSAURS  WRITING SET ,944,1728.6399999999999,4978727,0.8845670038948666
21291,SMALL POLKADOT CHOCOLATE GIFT BAG ,943,819.64,4979670,0.8847345460566829
85116,BLACK CANDELABRA T-LIGHT HOLDER,941,1106.88,4980611,0.8849017328798738
23093,SMALL PARISIENNE HEART PHOTO FRAME ,941,2244.2200000000003,4981552,0.8850689197030648
22623,BOX OF VINTAGE JIGSAW BLOCKS ,940,5248.21,4982492,0.8852359288569431
22820,GIFT BAG BIRTHDAY,940,575.4200000000001,4983432,0.8854029380108215
22933,BAKING MOULD EASTER EGG MILK CHOC,940,2585.92,4984372,0.8855699471646998
84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,939,2430.44,4985311,0.8857367786492655
21745,GAOLERS KEYS DECORATIVE GARDEN ,938,3486.98,4986249,0.8859034324645185
23123,COCKTAIL SWORDS 50 PIECES,936,760.4,4987185,0.8860697309411464
22743,MAKE YOUR OWN FLOWERPOWER CARD KIT,934,2420.34,4988119,0.8862356740791488
22565,FELTCRAFT HAIRBANDS PINK AND WHITE ,934,873.52,4989053,0.8864016172171514
22522,CHILDS GARDEN FORK BLUE ,933,774.29,4989986,0.8865673826858412
22269,EGG CUP NATURAL CHICKEN,933,622.74,4990919,0.8867331481545311
23359,SET OF 12 T-LIGHTS VINTAGE DOILY,932,1753.36,4991851,0.8868987359539083
21789,KIDS RAIN MAC PINK,928,806.1999999999999,4992779,0.887063613076035
21109,LARGE CAKE TOWEL CHOCOLATE SPOTS,926,2663.62,4993705,0.8872281348595364
23013,GLASS APOTHECARY BOTTLE TONIC,925,3678.11,4994630,0.8873924789737252
35095A,BLUE VICTORIAN FABRIC OVAL BOX,925,388.57,4995555,0.887556823087914
22949,36 DOILIES DOLLY GIRL,923,1365.29,4996478,0.8877208118634775
22587,FELTCRAFT HAIRBAND RED AND BLUE,921,833.0699999999999,4997399,0.8878844453004157
21041,RED RETROSPOT OVEN GLOVE DOUBLE,921,3909.63,4998320,0.8880480787373539
21636,MADRAS NOTEBOOK MEDIUM,919,709.66,4999239,0.8882113568356669
84006,MAGIC TREE -PAPER FLOWERS,919,849.55,5000158,0.8883746349339798
85176,SEWING SUSAN 21 NEEDLE SET,918,880.4699999999999,5001076,0.8885377353629802
22315,200 RED + WHITE BENDY STRAWS,918,1221.43,5001994,0.8887008357919806
22321,BIRD DECORATION RED RETROSPOT,917,881.3299999999999,5002911,0.8888637585516682
22840,ROUND CAKE TIN VINTAGE RED,916,6927.64,5003827,0.8890265036420433
22412,METAL SIGN NEIGHBOURHOOD WITCH ,914,1938.15,5004741,0.889188893393793
21224,SET/4 SKULL BADGES,914,1080.0,5005655,0.8893512831455428
21817,GLITTER CHRISTMAS TREE,912,414.63,5006567,0.8895133175586672
22258,FELT FARM ANIMAL RABBIT,912,743.89,5007479,0.8896753519717918
22337,ANGEL DECORATION PAINTED ZINC ,912,574.5400000000001,5008391,0.8898373863849163
22293,HANGING CHICK GREEN DECORATION,907,1341.6699999999998,5009298,0.8899985324514776
48129,DOORMAT TOPIARY,904,6009.84,5010202,0.890159145510101
21107,CREAM SLICE FLANNEL PINK SPOT ,904,2501.56,5011106,0.8903197585687245
21111,"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",901,1652.27,5012007,0.8904798386194099
22847,BREAD BIN DINER STYLE IVORY,901,14329.539999999999,5012908,0.8906399186700954
21922,UNION STRIPE WITH FRINGE  HAMMOCK,900,6952.31,5013808,0.8907998210514683
21620,SET OF 4 ROSE BOTANICAL CANDLES,897,1451.99,5014705,0.8909591904249032
84509A,SET OF 4 ENGLISH ROSE PLACEMATS,896,3417.28,5015601,0.8911183821290256
85203,HANGING WOOD AND FELT BUTTERFLY ,896,409.41,5016497,0.8912775738331479
72816,SET/3 CHRISTMAS DECOUPAGE CANDLES,893,1006.27,5017390,0.8914362325293324
21615,4 LAVENDER BOTANICAL DINNER CANDLES,892,1349.17,5018282,0.8915947135562041
85040A,S/4 PINK FLOWER CANDLES IN BOWL,890,1610.62,5019172,0.8917528392444506
21211,SET OF 72 SKULL PAPER  DOILIES,884,1271.52,5020056,0.8919098989168213
23138,SINGLE WIRE HOOK IVORY HEART,884,1238.76,5020940,0.8920669585891919
23566,EGG CUP MILKMAID HEIDI,883,1159.43,5021823,0.89222384059225
22476,EMPIRE UNION JACK TV DINNER TRAY,882,2844.16,5022705,0.8923805449259954
23130,MISTLETOE HEART WREATH GREEN,882,3676.1800000000003,5023587,0.8925372492597408
22811,SET OF 6 T-LIGHTS CACTI ,881,2419.29,5024468,0.8926937759241735
21400,RED PUDDING SPOON,881,128.63,5025349,0.8928503025886063
21658,GLASS  BEURRE DISH,881,3721.63,5026230,0.8930068292530391
22804,PINK HANGING HEART T-LIGHT HOLDER,880,1664.16,5027110,0.8931631782481593
22566,FELTCRAFT HAIRBAND PINK AND PURPLE,879,794.88,5027989,0.8933193495739667
22175,PINK OWL SOFT TOY,879,2600.13,5028868,0.8934755208997742
22932,BAKING MOULD TOFFEE CUP CHOCOLATE,878,1985.5800000000002,5029746,0.8936315145562691
22424,ENAMEL BREAD BIN CREAM,875,12383.83,5030621,0.8937869752048261
22163,HEART STRING MEMO HOLDER HANGING,875,1042.78,5031496,0.8939424358533831
23184,BULL DOG BOTTLE OPENER,874,4764.5,5032370,0.8940977188326273
22800,ANTIQUE TALL SWIRLGLASS TRINKET POT,871,3564.49,5033241,0.8942524688039337
23534,WALL ART STOP FOR TEA ,870,6042.150000000001,5034111,0.8944070411059275
22744,MAKE YOUR OWN MONSOON CARD KIT,870,2091.5400000000004,5034981,0.8945616134079213
22768,FAMILY PHOTO FRAME CORNICE,868,8268.539999999999,5035849,0.8947158303712898
85231B,CINAMMON SET OF 9 T-LIGHTS,868,777.5799999999999,5036717,0.8948700473346582
21680,WOODLAND  STICKERS,868,786.31,5037585,0.8950242642980267
23087,ZINC  HEART T-LIGHT HOLDER,868,1090.66,5038453,0.8951784812613953
21292,SMALL STRIPES CHOCOLATE GIFT BAG ,867,594.51,5039320,0.8953325205554511
22134,MINI LADLE LOVE HEART RED ,866,401.59999999999997,5040186,0.8954863821801944
22523,CHILDS GARDEN FORK PINK,866,751.66,5041052,0.8956402438049376
22678,FRENCH BLUE METAL DOOR SIGN 3,865,1152.81,5041917,0.8957939277603681
21327,SKULLS WRITING SET ,864,1484.1299999999999,5042781,0.8959474340464861
23541,WALL ART CLASSIC PUDDINGS ,864,6762.71,5043645,0.896100940332604
23244,ROUND STORAGE TIN VINTAGE LEAF,864,1593.58,5044509,0.896254446618722
22627,MINT KITCHEN SCALES,863,7547.39,5045372,0.8964077752355273
35095B,RED VICTORIAN FABRIC OVAL BOX,862,352.25,5046234,0.89656092618302
22650,CERAMIC PIRATE CHEST MONEY BANK,861,1333.75,5047095,0.8967138994612001
23347,I LOVE LONDON BEAKER,860,1077.3,5047955,0.8968666950700674
22789,T-LIGHT HOLDER SWEETHEART HANGING,860,1688.22,5048815,0.8970194906789348
10002,INFLATABLE POLITICAL GLOBE ,860,759.89,5049675,0.8971722862878022
23014,GLASS APOTHECARY BOTTLE ELIXIR,858,3427.4800000000005,5050533,0.8973247265580444
23461,SWEETHEART BIRD HOUSE,857,3082.71,5051390,0.8974769891589739
22586,FELTCRAFT HAIRBAND PINK AND BLUE,856,774.55,5052246,0.8976290740905908
22680,FRENCH BLUE METAL DOOR SIGN 5,856,1160.29,5053102,0.8977811590222076
22072,RED RETROSPOT TEA CUP AND SAUCER ,855,2831.17,5053957,0.8979330662845119
22529,MAGIC DRAWING SLATE GO TO THE FAIR ,853,349.87,5054810,0.8980846182081907
23239,SET OF 4 KNICK KNACK TINS POPPIES,853,3399.4900000000002,5055663,0.8982361701318697
85131D,BEADED CRYSTAL HEART PINK ON STICK,850,725.26,5056513,0.8983871890476107
23535,WALL ART BICYCLE SAFETY,850,5983.9,5057363,0.8985382079633518
85049H,URBAN BLACK RIBBONS ,849,870.35,5058212,0.8986890492097802
22186,RED STAR CARD HOLDER,848,1997.48,5059060,0.898839712786896
70007,HI TEC ALPINE HAND WARMER,845,962.9599999999999,5059905,0.8989898433560738
84997A,GREEN 3 PIECE POLKADOT CUTLERY SET,845,3069.46,5060750,0.8991399739252517
84660A,WHITE STITCHED WALL CLOCK,843,783.45,5061593,0.8992897491558043
23249,VINTAGE RED ENAMEL TRIM PLATE,842,1426.1,5062435,0.8994393467170442
85213,MINI  ZINC GARDEN DECORATIONS ,841,334.03,5063276,0.8995887666089715
16033,MINI HIGHLIGHTER PENS,840,100.79999999999998,5064116,0.8997380088315862
85230A,OPIUM SCENTED VOTIVE CANDLE,840,203.27999999999997,5064956,0.8998872510542009
22444,GROW YOUR OWN PLANT IN A CAN ,840,1107.87,5065796,0.9000364932768156
22217,T-LIGHT HOLDER HANGING LACE,840,832.51,5066636,0.9001857354994303
22267,EASTER DECORATION EGG BUNNY ,836,673.17,5067472,0.9003342670447944
22224,WHITE LOVEBIRD LANTERN,835,2767.01,5068307,0.9004826209208459
21677,HEARTS  STICKERS,835,737.8399999999999,5069142,0.9006309747968974
84792,ENCHANTED BIRD COATHANGER 5 HOOK,834,3978.9700000000003,5069976,0.9007791510036361
85130B,BEADED CRYSTAL HEART GREEN LARGE,834,760.4300000000001,5070810,0.900927327210375
22279,POCKET BAG BLUE PAISLEY RED SPOT,834,1007.15,5071644,0.9010755034171138
22286,DECORATION WOBBLY RABBIT METAL ,830,504.46,5072474,0.9012229689466023
22285,HANGING HEN ON NEST DECORATION,829,1420.4699999999998,5073303,0.9013702568067778
21864,UNION JACK FLAG PASSPORT COVER ,829,2043.79,5074132,0.9015175446669536
22481,BLACK TEA TOWEL CLASSIC DESIGN,827,748.08,5074959,0.901664477188504
23435,3 RAFFIA RIBBONS VINTAGE CHRISTMAS,827,734.7900000000001,5075786,0.9018114097100544
47518F,ICON PLACEMAT POP ART ELVIS,827,113.64,5076613,0.9019583422316048
22807,SET OF 6 T-LIGHTS TOADSTOOLS,825,2428.1800000000003,5077438,0.9021049194145299
20956,PORCELAIN T-LIGHT HOLDERS ASSORTED,824,1149.02,5078262,0.9022513189281424
